index,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,region,prediction
7877,8,1,1,3,1,eun1,1
7878,7,1,1,1,0,eun1,4
7879,2,0,0,4,1,eun1,2
7880,2,0,0,2,1,eun1,2
7881,9,1,1,1,0,eun1,3
7882,9,1,1,4,1,eun1,1
7883,4,0,0,0,0,eun1,0
7884,10,2,1,4,0,eun1,1
7885,3,0,0,0,0,eun1,0
7886,7,1,0,3,2,eun1,4
7887,6,1,1,2,0,eun1,4
7888,4,0,1,3,2,eun1,2
7889,7,1,1,2,0,eun1,4
7890,8,1,1,3,0,eun1,1
7891,1,0,0,0,0,eun1,5
7892,4,0,0,1,0,eun1,0
7893,8,1,2,4,1,eun1,1
7894,3,1,0,1,1,eun1,0
7895,4,0,0,2,0,eun1,2
7896,7,1,1,4,1,eun1,1
7897,8,2,1,1,1,eun1,3
7898,5,0,0,2,0,eun1,4
7899,1,0,0,1,1,eun1,5
7900,8,1,1,2,0,eun1,3
7901,11,2,0,3,2,eun1,3
7902,10,2,0,3,2,eun1,3
7903,1,0,0,0,0,eun1,5
7904,1,0,0,0,0,eun1,5
7905,6,1,0,2,0,eun1,4
7906,2,0,0,0,1,eun1,0
7907,8,1,1,4,1,eun1,1
7908,1,0,0,0,1,eun1,5
7909,2,0,0,3,0,eun1,2
7910,10,3,0,3,1,eun1,3
7911,4,0,2,2,0,eun1,2
7912,9,1,2,2,1,eun1,3
7913,7,0,0,3,0,eun1,4
7914,7,1,1,2,0,eun1,4
7915,10,2,1,3,0,eun1,1
7916,10,2,0,3,0,eun1,3
7917,0,0,0,0,0,eun1,5
7918,11,4,1,2,1,eun1,3
7919,1,0,1,2,0,eun1,5
7920,7,1,0,2,1,eun1,4
7921,0,0,0,0,0,eun1,5
7922,0,0,0,1,0,eun1,5
7923,1,0,0,1,0,eun1,5
7924,10,4,1,3,0,eun1,3
7925,6,2,2,4,1,eun1,4
7926,0,0,0,0,0,eun1,5
7927,2,0,0,2,0,eun1,2
7928,8,2,1,2,0,eun1,3
7929,4,0,0,2,1,eun1,2
7930,11,5,1,2,1,eun1,3
7931,5,0,1,2,0,eun1,4
7932,11,3,1,3,1,eun1,3
7933,3,0,0,1,0,eun1,0
7934,11,2,1,3,1,eun1,3
7935,2,0,0,1,0,eun1,0
7936,10,2,0,1,0,eun1,3
7937,0,0,0,0,0,eun1,5
7938,8,1,1,3,0,eun1,1
7939,3,0,0,2,1,eun1,2
7940,8,1,0,2,1,eun1,3
7941,1,0,0,1,0,eun1,5
7942,10,4,1,3,0,eun1,3
7943,6,2,2,4,1,eun1,4
7944,2,0,0,1,0,eun1,0
7945,10,2,1,3,2,eun1,3
7946,11,3,1,1,1,eun1,3
7947,2,0,0,3,1,eun1,2
7948,2,0,0,2,0,eun1,2
7949,10,3,2,3,2,eun1,3
7950,9,1,1,1,1,eun1,3
7951,4,0,0,3,0,eun1,2
7952,1,0,0,1,0,eun1,5
7953,9,1,1,3,1,eun1,1
7954,2,0,0,0,0,eun1,0
7955,1,0,0,0,0,eun1,5
7956,11,3,0,4,0,eun1,1
7957,6,2,1,2,1,eun1,4
7958,0,0,0,0,0,eun1,5
7959,10,1,0,2,0,eun1,3
7960,5,0,0,0,1,eun1,0
7961,7,1,1,5,0,eun1,1
7962,1,0,0,0,1,eun1,5
7963,5,0,0,3,0,eun1,4
7964,7,1,1,2,1,eun1,4
7965,4,1,1,4,1,eun1,2
7966,7,2,0,2,0,eun1,4
7967,7,1,1,3,0,eun1,4
7968,1,0,0,1,0,eun1,5
7969,10,2,0,3,1,eun1,3
7970,9,3,0,2,1,eun1,3
7971,11,4,1,3,0,eun1,3
7972,0,0,0,1,0,eun1,5
7973,2,0,0,1,0,eun1,0
7974,9,1,1,5,1,eun1,1
7975,5,1,1,0,0,eun1,0
7976,8,1,0,2,1,eun1,3
7977,1,0,0,0,0,eun1,5
7978,0,0,0,2,0,eun1,5
7979,8,1,2,3,2,eun1,1
7980,3,0,0,2,0,eun1,2
7981,9,2,1,2,1,eun1,3
7982,5,1,0,3,2,eun1,4
7983,10,2,2,2,0,eun1,3
7984,10,3,0,4,1,eun1,1
7985,2,0,0,0,1,eun1,0
7986,9,2,1,4,0,eun1,1
7987,4,0,0,0,2,eun1,0
7988,11,3,1,4,2,eun1,1
7989,2,0,0,0,0,eun1,0
7990,2,0,0,1,1,eun1,0
7991,4,0,1,2,0,eun1,2
7992,4,0,0,3,0,eun1,2
7993,2,0,0,0,1,eun1,0
7994,8,1,0,2,1,eun1,3
7995,1,0,0,1,1,eun1,5
7996,0,0,0,0,0,eun1,5
7997,5,0,0,2,1,eun1,4
7998,7,1,0,1,1,eun1,4
7999,0,0,0,0,0,eun1,5
8000,0,0,0,0,0,eun1,5
8001,8,1,0,1,1,eun1,3
8002,1,0,0,0,0,eun1,5
8003,10,2,0,3,2,eun1,3
8004,8,1,0,3,2,eun1,1
8005,0,0,0,0,0,eun1,5
8006,7,0,1,4,1,eun1,4
8007,2,0,0,0,1,eun1,0
8008,3,0,0,1,0,eun1,0
8009,9,2,0,3,1,eun1,1
8010,7,0,1,3,1,eun1,4
8011,1,0,0,0,0,eun1,5
8012,7,2,0,0,1,eun1,4
8013,7,1,2,5,0,eun1,1
8014,9,2,0,2,2,eun1,3
8015,0,0,0,1,0,eun1,5
8016,11,4,1,3,0,eun1,3
8017,0,0,0,1,0,eun1,5
8018,7,1,0,4,0,eun1,4
8019,4,0,0,0,0,eun1,0
8020,6,1,0,3,0,eun1,4
8021,5,0,1,1,1,eun1,4
8022,3,0,0,2,0,eun1,2
8023,7,1,1,1,0,eun1,4
8024,4,0,0,0,0,eun1,0
8025,9,2,1,4,2,eun1,1
8026,0,0,0,0,0,eun1,5
8027,10,2,0,3,1,eun1,3
8028,10,2,0,3,1,eun1,3
8029,0,0,0,0,0,eun1,5
8030,3,0,1,4,0,eun1,2
8031,7,1,1,0,1,eun1,4
8032,10,2,1,4,2,eun1,1
8033,2,0,0,0,0,eun1,0
8034,2,0,0,0,0,eun1,0
8035,9,2,1,3,1,eun1,1
8036,0,0,0,0,0,eun1,5
8037,5,1,0,0,1,eun1,0
8038,9,2,0,4,1,eun1,1
8039,4,0,1,1,1,eun1,0
8040,6,1,1,2,1,eun1,4
8041,3,0,0,2,0,eun1,2
8042,8,2,2,3,0,eun1,1
8043,6,1,0,1,2,eun1,4
8044,3,0,0,2,2,eun1,2
8045,10,2,1,2,0,eun1,3
8046,2,3,0,0,0,eun1,0
8047,4,2,0,0,0,eun1,0
8048,6,0,0,1,1,eun1,4
8049,2,0,0,1,0,eun1,0
8050,2,0,0,0,0,eun1,0
8051,11,3,0,3,2,eun1,3
8052,0,0,0,0,0,eun1,5
8053,9,1,0,4,2,eun1,1
8054,11,4,1,2,1,eun1,3
8055,1,0,1,2,0,eun1,5
8056,0,0,0,0,0,eun1,5
8057,5,1,0,1,1,eun1,4
8058,2,0,0,2,1,eun1,2
8059,1,0,0,1,0,eun1,5
8060,7,1,1,3,0,eun1,4
8061,3,0,0,1,0,eun1,0
8062,4,0,0,0,1,eun1,0
8063,9,3,1,4,0,eun1,1
8064,2,0,0,2,0,eun1,2
8065,10,2,1,1,2,eun1,3
8066,1,0,0,2,1,eun1,5
8067,11,2,1,1,1,eun1,3
8068,9,2,2,3,2,eun1,1
8069,5,0,0,2,0,eun1,4
8070,2,0,1,1,1,eun1,0
8071,10,2,0,4,1,eun1,1
8072,2,0,0,0,1,eun1,0
8073,4,0,0,2,0,eun1,2
8074,8,1,1,3,2,eun1,1
8075,3,0,1,2,0,eun1,2
8076,5,0,1,2,1,eun1,4
8077,7,1,1,3,0,eun1,4
8078,2,0,0,0,0,eun1,0
8079,10,1,0,4,0,eun1,1
8080,3,0,0,2,2,eun1,2
8081,8,1,0,1,0,eun1,3
8082,0,0,0,0,0,eun1,5
8083,5,0,0,3,1,eun1,4
8084,4,0,0,1,1,eun1,0
8085,7,2,1,4,0,eun1,1
8086,1,0,1,0,2,eun1,5
8087,11,2,0,4,0,eun1,1
8088,11,2,0,2,1,eun1,3
8089,1,0,0,1,0,eun1,5
8090,6,1,0,2,0,eun1,4
8091,1,0,0,0,0,eun1,5
8092,1,0,0,1,0,eun1,5
8093,9,2,0,2,0,eun1,3
8094,4,1,0,0,0,eun1,0
8095,0,0,0,0,0,eun1,5
8096,5,0,0,1,0,eun1,4
8097,10,1,1,4,0,eun1,1
8098,8,1,0,2,0,eun1,3
8099,3,0,1,2,1,eun1,2
8100,2,2,0,0,0,eun1,0
8101,4,1,0,0,0,eun1,0
8102,1,0,0,0,0,eun1,5
8103,4,1,0,0,0,eun1,0
8104,2,0,0,0,0,eun1,0
8105,4,3,0,0,0,eun1,0
8106,4,1,0,0,0,eun1,0
8107,2,2,0,0,0,eun1,0
8108,7,1,1,4,1,eun1,1
8109,8,2,1,1,1,eun1,3
8110,8,1,0,2,1,eun1,3
8111,1,0,0,1,1,eun1,5
8112,1,0,0,1,0,eun1,5
8113,9,2,1,3,0,eun1,1
8114,9,1,1,3,1,eun1,1
8115,0,0,0,0,0,eun1,5
8116,7,1,0,2,1,eun1,4
8117,0,0,0,0,0,eun1,5
8118,0,0,0,0,0,eun1,5
8119,7,1,0,1,1,eun1,4
8120,5,1,0,1,1,eun1,4
8121,0,0,0,0,0,eun1,5
8122,0,0,0,0,1,eun1,5
8123,3,0,0,2,0,eun1,2
8124,9,2,0,2,0,eun1,3
8125,1,0,0,1,2,eun1,5
8126,4,0,0,2,2,eun1,2
8127,3,0,0,1,0,eun1,0
8128,1,0,0,0,1,eun1,5
8129,2,0,0,3,1,eun1,2
8130,0,0,0,0,0,eun1,5
8131,3,0,0,2,1,eun1,2
8132,1,0,0,2,0,eun1,5
8133,10,2,1,1,1,eun1,3
8134,11,4,2,4,2,eun1,1
8135,6,1,1,3,0,eun1,4
8136,11,3,0,3,2,eun1,3
8137,0,0,0,0,0,eun1,5
8138,11,4,1,2,1,eun1,3
8139,1,0,1,2,0,eun1,5
8140,3,0,0,0,0,eun1,0
8141,1,0,0,0,1,eun1,5
8142,2,0,0,0,1,eun1,0
8143,3,1,0,0,1,eun1,0
8144,3,1,0,0,1,eun1,0
8145,1,0,0,0,0,eun1,5
8146,0,0,0,0,0,eun1,5
8147,3,1,0,0,1,eun1,0
8148,0,0,0,0,0,eun1,5
8149,3,1,0,0,1,eun1,0
8150,2,0,0,0,0,eun1,0
8151,2,0,0,0,1,eun1,0
8152,2,0,0,1,0,eun1,0
8153,7,1,1,3,1,eun1,4
8154,8,2,1,4,0,eun1,1
8155,3,0,0,0,2,eun1,0
8156,9,2,0,2,1,eun1,3
8157,0,0,0,0,0,eun1,5
8158,8,2,1,2,0,eun1,3
8159,6,1,1,4,2,eun1,4
8160,2,0,0,1,1,eun1,0
8161,2,0,0,2,0,eun1,2
8162,4,0,1,2,1,eun1,2
8163,9,1,1,2,0,eun1,3
8164,9,2,0,1,0,eun1,3
8165,2,0,0,1,1,eun1,0
8166,2,0,0,2,0,eun1,2
8167,7,1,1,0,2,eun1,4
8168,2,0,0,2,1,eun1,2
8169,6,0,1,3,0,eun1,4
8170,1,0,0,1,0,eun1,5
8171,10,3,3,4,1,eun1,1
8172,4,0,1,0,1,eun1,0
8173,8,1,0,4,0,eun1,1
8174,0,0,0,1,0,eun1,5
8175,11,3,0,2,2,eun1,3
8176,9,2,0,2,2,eun1,3
8177,0,0,0,1,0,eun1,5
8178,2,0,0,0,0,eun1,0
8179,5,0,1,3,2,eun1,4
8180,9,2,1,2,0,eun1,3
8181,2,0,0,3,1,eun1,2
8182,4,0,0,2,1,eun1,2
8183,0,0,0,0,0,eun1,5
8184,1,0,0,2,1,eun1,5
8185,10,2,1,2,1,eun1,3
8186,4,0,1,2,0,eun1,2
8187,2,0,0,1,2,eun1,0
8188,9,1,1,2,0,eun1,3
8189,1,0,0,1,0,eun1,5
8190,10,2,1,3,2,eun1,3
8191,0,0,0,0,0,eun1,5
8192,0,0,0,0,0,eun1,5
8193,9,1,0,4,2,eun1,1
8194,2,0,1,1,1,eun1,0
8195,10,2,0,4,1,eun1,1
8196,10,2,1,4,1,eun1,1
8197,1,0,0,0,1,eun1,5
8198,0,0,0,0,0,eun1,5
8199,10,2,1,4,2,eun1,1
8200,2,1,0,0,0,eun1,0
8201,4,2,0,0,0,eun1,0
8202,6,1,0,3,1,eun1,4
8203,1,0,0,0,1,eun1,5
8204,1,0,1,1,0,eun1,5
8205,10,3,0,3,1,eun1,3
8206,0,0,0,0,0,eun1,5
8207,5,0,0,3,2,eun1,4
8208,10,2,0,3,1,eun1,3
8209,0,0,0,0,1,eun1,5
8210,0,0,0,0,0,eun1,5
8211,3,0,0,1,1,eun1,0
8212,8,1,1,3,0,eun1,1
8213,3,0,0,2,1,eun1,2
8214,0,0,0,0,0,eun1,5
8215,7,1,1,3,2,eun1,4
8216,3,0,0,1,0,eun1,0
8217,7,1,1,3,0,eun1,4
8218,1,0,0,1,0,eun1,5
8219,5,0,0,1,1,eun1,4
8220,0,0,0,0,1,eun1,5
8221,9,2,0,3,0,eun1,1
8222,9,2,1,2,0,eun1,3
8223,9,1,2,4,2,eun1,1
8224,8,1,1,3,2,eun1,1
8225,3,0,0,1,0,eun1,0
8226,0,0,0,0,0,eun1,5
8227,8,1,0,1,1,eun1,3
8228,1,0,0,0,1,eun1,5
8229,7,1,0,1,0,eun1,4
8230,8,1,2,3,2,eun1,1
8231,3,0,0,1,0,eun1,0
8232,11,3,1,4,0,eun1,1
8233,4,0,0,1,1,eun1,0
8234,7,1,1,4,1,eun1,1
8235,2,0,0,0,0,eun1,0
8236,2,0,0,1,0,eun1,0
8237,9,1,1,2,1,eun1,3
8238,6,1,1,2,1,eun1,4
8239,3,0,0,2,0,eun1,2
8240,2,0,0,1,1,eun1,0
8241,7,1,1,3,0,eun1,4
8242,6,1,0,2,1,eun1,4
8243,10,2,2,3,0,eun1,1
8244,3,0,0,1,1,eun1,0
8245,6,0,0,3,0,eun1,4
8246,1,0,0,0,0,eun1,5
8247,9,2,1,4,2,eun1,1
8248,9,2,1,3,2,eun1,1
8249,1,0,0,1,0,eun1,5
8250,4,0,0,2,0,eun1,2
8251,7,1,1,2,1,eun1,4
8252,6,1,1,1,1,eun1,4
8253,2,0,0,3,1,eun1,2
8254,0,0,0,1,0,eun1,5
8255,11,3,1,2,2,eun1,3
8256,10,2,0,1,2,eun1,3
8257,0,0,0,1,0,eun1,5
8258,3,0,0,2,0,eun1,2
8259,3,0,0,1,1,eun1,0
8260,7,1,0,4,0,eun1,4
8261,5,1,1,1,1,eun1,4
8262,6,1,0,3,2,eun1,4
8263,2,0,0,0,0,eun1,0
8264,10,2,1,3,2,eun1,3
8265,0,0,0,0,0,eun1,5
8266,8,1,0,4,1,eun1,1
8267,1,0,0,0,0,eun1,5
8268,9,2,0,2,2,eun1,3
8269,1,0,0,0,0,eun1,5
8270,6,0,0,0,1,eun1,4
8271,8,1,1,4,0,eun1,1
8272,3,0,1,3,0,eun1,2
8273,3,0,0,1,0,eun1,0
8274,6,0,0,1,0,eun1,4
8275,10,2,1,3,0,eun1,1
8276,1,0,0,0,0,eun1,5
8277,9,2,1,4,2,eun1,1
8278,7,1,1,4,0,eun1,1
8279,0,0,0,0,0,eun1,5
8280,0,0,0,0,2,eun1,5
8281,5,0,1,3,0,eun1,4
8282,4,0,0,1,1,eun1,0
8283,2,0,0,1,0,eun1,0
8284,9,2,1,1,0,eun1,3
8285,5,0,0,3,0,eun1,4
8286,9,1,0,2,0,eun1,3
8287,0,0,0,0,0,eun1,5
8288,7,0,0,1,1,eun1,4
8289,2,0,0,2,0,eun1,2
8290,2,0,0,0,0,eun1,0
8291,10,2,1,4,2,eun1,1
8292,1,0,0,2,0,eun1,5
8293,10,2,1,1,1,eun1,3
8294,3,0,0,1,1,eun1,0
8295,10,3,1,4,0,eun1,1
8296,0,0,0,0,0,eun1,5
8297,7,1,1,4,1,eun1,1
8298,0,0,0,1,0,eun1,5
8299,11,3,1,2,2,eun1,3
8300,4,0,0,4,1,eun1,2
8301,9,2,1,2,1,eun1,3
8302,4,0,0,2,0,eun1,2
8303,9,1,1,3,2,eun1,1
8304,0,0,0,0,0,eun1,5
8305,8,2,0,2,1,eun1,3
8306,8,1,1,3,0,eun1,1
8307,2,0,0,1,1,eun1,0
8308,9,2,0,2,1,eun1,3
8309,2,0,1,2,0,eun1,2
8310,10,1,0,2,0,eun1,3
8311,2,0,0,0,0,eun1,0
8312,11,4,2,4,2,eun1,1
8313,6,1,1,3,0,eun1,4
8314,11,3,0,3,2,eun1,3
8315,0,0,0,0,0,eun1,5
8316,2,0,0,2,1,eun1,2
8317,1,0,0,1,0,eun1,5
8318,8,1,0,2,1,eun1,3
8319,1,0,0,1,1,eun1,5
8320,7,1,1,4,0,eun1,1
8321,7,0,0,2,0,eun1,4
8322,1,0,0,1,0,eun1,5
8323,11,2,1,3,1,eun1,3
8324,2,0,0,1,0,eun1,0
8325,11,3,1,3,1,eun1,3
8326,3,0,0,2,0,eun1,2
8327,7,2,1,4,2,eun1,1
8328,0,0,0,0,0,eun1,5
8329,9,2,1,3,2,eun1,1
8330,0,0,0,0,0,eun1,5
8331,6,1,0,1,1,eun1,4
8332,10,3,0,1,0,eun1,3
8333,0,0,0,1,1,eun1,5
8334,4,1,0,0,0,eun1,0
8335,2,1,0,0,0,eun1,0
8336,10,3,2,4,0,eun1,1
8337,2,0,0,0,0,eun1,0
8338,5,0,0,2,0,eun1,4
8339,7,1,1,3,0,eun1,4
8340,9,2,0,2,1,eun1,3
8341,0,0,0,0,0,eun1,5
8342,0,0,0,1,0,eun1,5
8343,4,0,0,1,0,eun1,0
8344,2,0,0,1,0,eun1,0
8345,3,0,0,1,0,eun1,0
8346,0,0,0,0,0,eun1,5
8347,10,3,0,2,1,eun1,3
8348,0,0,0,0,0,eun1,5
8349,0,0,0,0,0,eun1,5
8350,4,0,0,0,2,eun1,0
8351,8,2,0,2,0,eun1,3
8352,0,0,0,1,0,eun1,5
8353,10,1,0,2,2,eun1,3
8354,8,1,0,2,1,eun1,3
8355,1,0,0,1,0,eun1,5
8356,2,0,0,1,0,eun1,0
8357,10,2,1,3,2,eun1,3
8358,0,0,0,0,0,eun1,5
8359,11,2,0,3,1,eun1,3
8360,7,0,1,4,1,eun1,4
8361,2,0,0,0,1,eun1,0
8362,11,3,0,2,2,eun1,3
8363,0,0,0,2,0,eun1,5
8364,3,0,0,3,0,eun1,2
8365,11,5,1,3,2,eun1,3
8366,7,1,1,0,0,eun1,4
8367,8,2,0,4,0,eun1,1
8368,7,1,1,3,0,eun1,4
8369,9,1,1,1,1,eun1,3
8370,10,2,1,3,1,eun1,3
8371,0,0,0,0,0,eun1,5
8372,11,3,1,3,2,eun1,3
8373,0,0,0,0,0,eun1,5
8374,8,2,0,0,0,eun1,3
8375,6,0,2,5,1,eun1,4
8376,0,0,0,0,0,eun1,5
8377,7,1,1,3,2,eun1,4
8378,1,0,0,0,0,eun1,5
8379,6,1,0,2,0,eun1,4
8380,6,0,2,3,1,eun1,4
8381,8,1,0,3,1,eun1,1
8382,6,1,1,4,2,eun1,4
8383,0,0,0,0,0,eun1,5
8384,9,2,1,3,0,eun1,1
8385,3,0,0,1,1,eun1,0
8386,7,0,0,3,1,eun1,4
8387,8,2,1,3,0,eun1,1
8388,3,0,1,1,0,eun1,0
8389,10,2,1,3,2,eun1,3
8390,6,1,0,0,0,eun1,4
8391,6,0,1,4,2,eun1,4
8392,3,0,0,3,0,eun1,2
8393,10,2,1,2,1,eun1,3
8394,1,0,0,1,0,eun1,5
8395,9,2,1,3,0,eun1,1
8396,9,1,1,3,1,eun1,1
8397,0,0,0,0,0,eun1,5
8398,7,1,0,2,1,eun1,4
8399,0,0,0,0,0,eun1,5
8400,0,0,0,0,0,eun1,5
8401,7,1,0,1,1,eun1,4
8402,5,1,0,1,1,eun1,4
8403,0,0,0,0,0,eun1,5
8404,0,0,0,0,1,eun1,5
8405,3,0,0,2,0,eun1,2
8406,9,2,0,2,0,eun1,3
8407,1,0,0,1,2,eun1,5
8408,4,1,0,0,0,eun1,0
8409,2,1,0,0,0,eun1,0
8410,2,2,0,0,0,eun1,0
8411,4,1,0,0,0,eun1,0
8412,1,0,0,0,1,eun1,5
8413,7,2,0,2,1,eun1,4
8414,4,2,0,0,0,eun1,0
8415,4,1,0,0,0,eun1,0
8416,1,0,0,0,0,eun1,5
8417,4,1,0,0,0,eun1,0
8418,4,2,0,0,0,eun1,0
8419,0,0,0,0,0,eun1,5
8420,3,0,0,2,0,eun1,2
8421,7,2,1,4,2,eun1,1
8422,7,1,0,2,0,eun1,4
8423,0,0,0,0,0,eun1,5
8424,2,1,0,0,0,eun1,0
8425,1,0,0,0,0,eun1,5
8426,0,0,0,0,0,eun1,5
8427,4,1,0,0,0,eun1,0
8428,4,1,0,0,0,eun1,0
8429,2,1,0,0,0,eun1,0
8430,5,0,0,2,2,eun1,4
8431,6,1,1,3,0,eun1,4
8432,0,0,0,0,1,eun1,5
8433,3,0,0,2,0,eun1,2
8434,5,1,1,2,0,eun1,4
8435,9,2,1,4,2,eun1,1
8436,8,1,1,2,0,eun1,3
8437,7,1,1,4,1,eun1,1
8438,10,2,1,0,1,eun1,3
8439,0,0,0,4,0,eun1,2
8440,9,1,1,3,0,eun1,1
8441,7,1,0,3,1,eun1,4
8442,8,2,1,1,2,eun1,3
8443,5,0,0,3,0,eun1,4
8444,4,0,0,3,1,eun1,2
8445,10,2,0,3,1,eun1,3
8446,8,1,0,2,1,eun1,3
8447,1,0,0,0,0,eun1,5
8448,3,0,0,1,1,eun1,0
8449,8,1,0,2,0,eun1,3
8450,7,1,0,4,2,eun1,4
8451,1,0,0,0,0,eun1,5
8452,2,0,1,1,0,eun1,0
8453,9,2,1,5,1,eun1,1
8454,3,0,0,0,0,eun1,0
8455,9,2,1,4,1,eun1,1
8456,9,2,0,4,0,eun1,1
8457,11,2,2,0,1,eun1,3
8458,0,0,0,0,0,eun1,5
8459,0,0,0,0,0,eun1,5
8460,7,1,1,2,0,eun1,4
8461,5,0,0,3,0,eun1,4
8462,0,0,0,1,0,eun1,5
8463,1,0,0,1,1,eun1,5
8464,9,2,0,2,0,eun1,3
8465,8,1,1,2,0,eun1,3
8466,4,0,0,0,1,eun1,0
8467,6,0,0,3,0,eun1,4
8468,10,2,1,2,2,eun1,3
8469,1,0,0,2,0,eun1,5
8470,7,2,1,3,2,eun1,4
8471,8,3,1,3,0,eun1,1
8472,1,0,0,1,0,eun1,5
8473,9,2,1,3,0,eun1,1
8474,4,2,0,0,0,eun1,0
8475,1,0,0,0,0,eun1,5
8476,8,1,1,3,0,eun1,1
8477,5,0,0,1,1,eun1,4
8478,5,0,0,2,0,eun1,4
8479,0,0,0,0,1,eun1,5
8480,0,0,0,1,0,eun1,5
8481,11,3,0,2,0,eun1,3
8482,8,1,1,3,2,eun1,1
8483,3,0,1,2,0,eun1,2
8484,5,0,1,2,1,eun1,4
8485,7,1,1,3,0,eun1,4
8486,3,0,0,2,2,eun1,2
8487,8,1,0,1,0,eun1,3
8488,0,0,0,0,0,eun1,5
8489,5,0,0,3,1,eun1,4
8490,10,4,3,4,2,eun1,1
8491,3,0,0,2,0,eun1,2
8492,4,0,1,0,1,eun1,0
8493,8,1,0,4,0,eun1,1
8494,9,2,1,3,1,eun1,1
8495,2,0,0,1,0,eun1,0
8496,7,1,0,2,1,eun1,4
8497,1,0,0,0,0,eun1,5
8498,0,0,0,0,0,eun1,5
8499,2,1,0,0,0,eun1,0
8500,0,0,0,0,0,eun1,5
8501,3,1,0,0,0,eun1,0
8502,1,0,0,0,0,eun1,5
8503,4,1,0,0,0,eun1,0
8504,4,1,0,0,0,eun1,0
8505,2,0,0,0,0,eun1,0
8506,4,3,0,0,0,eun1,0
8507,1,0,0,0,0,eun1,5
8508,11,4,0,3,2,eun1,3
8509,0,0,0,0,0,eun1,5
8510,10,1,0,4,1,eun1,1
8511,4,0,0,0,0,eun1,0
8512,4,0,0,3,0,eun1,2
8513,3,0,0,1,2,eun1,0
8514,0,0,0,0,0,eun1,5
8515,11,3,0,2,0,eun1,3
8516,10,1,0,2,2,eun1,3
8517,0,0,0,0,0,eun1,5
8518,9,2,1,3,0,eun1,1
8519,4,0,1,2,1,eun1,2
8520,9,2,1,2,1,eun1,3
8521,2,0,0,2,0,eun1,2
8522,9,1,2,3,1,eun1,1
8523,6,0,0,2,1,eun1,4
8524,10,3,1,3,0,eun1,1
8525,1,0,0,1,1,eun1,5
8526,0,0,0,0,0,eun1,5
8527,4,0,0,2,1,eun1,2
8528,7,1,0,1,0,eun1,4
8529,5,0,1,3,1,eun1,4
8530,2,0,0,3,1,eun1,2
8531,9,1,1,1,0,eun1,3
8532,0,0,0,0,0,eun1,5
8533,4,0,0,4,1,eun1,2
8534,6,1,0,0,1,eun1,4
8535,1,0,0,1,0,eun1,5
8536,7,1,1,3,0,eun1,4
8537,6,1,1,3,2,eun1,4
8538,9,2,0,1,1,eun1,3
8539,1,0,0,1,0,eun1,5
8540,1,0,0,2,0,eun1,5
8541,8,1,1,3,0,eun1,1
8542,3,0,0,1,2,eun1,0
8543,10,2,1,2,0,eun1,3
8544,11,3,0,1,0,eun1,3
8545,4,0,1,3,0,eun1,2
8546,5,2,0,1,1,eun1,4
8547,5,0,1,3,1,eun1,4
8548,11,2,0,2,1,eun1,3
8549,1,0,1,1,1,eun1,5
8550,1,0,0,1,0,eun1,5
8551,10,3,1,5,1,eun1,1
8552,8,1,2,3,0,eun1,1
8553,5,0,0,1,1,eun1,4
8554,4,0,0,1,0,eun1,0
8555,6,0,0,1,1,eun1,4
8556,5,0,0,0,1,eun1,0
8557,5,0,0,3,1,eun1,4
8558,2,0,1,1,0,eun1,0
8559,11,3,1,3,1,eun1,3
8560,1,0,0,0,0,eun1,5
8561,0,0,0,0,0,eun1,5
8562,0,0,0,0,0,eun1,5
8563,3,1,0,0,2,eun1,0
8564,8,1,2,4,2,eun1,1
8565,4,0,1,3,0,eun1,2
8566,10,4,1,3,0,eun1,3
8567,6,2,2,4,1,eun1,4
8568,8,2,1,1,1,eun1,3
8569,10,3,1,5,0,eun1,1
8570,4,0,0,0,1,eun1,0
8571,9,3,1,4,0,eun1,1
8572,3,0,0,0,0,eun1,0
8573,6,1,1,3,1,eun1,4
8574,0,0,0,0,0,eun1,5
8575,6,1,0,1,1,eun1,4
8576,1,0,0,0,0,eun1,5
8577,8,1,0,3,2,eun1,1
8578,9,1,1,4,1,eun1,1
8579,2,0,0,1,1,eun1,0
8580,2,0,0,1,1,eun1,0
8581,8,1,1,4,1,eun1,1
8582,1,0,0,1,0,eun1,5
8583,10,4,2,4,2,eun1,1
8584,0,0,0,0,0,eun1,5
8585,11,3,1,4,1,eun1,1
8586,10,2,0,2,1,eun1,3
8587,0,0,0,0,0,eun1,5
8588,7,2,1,1,1,eun1,4
8589,0,0,0,1,0,eun1,5
8590,8,1,0,2,1,eun1,3
8591,1,0,0,0,0,eun1,5
8592,0,0,0,0,0,eun1,5
8593,0,0,0,0,0,eun1,5
8594,1,0,0,0,0,eun1,5
8595,4,1,0,0,0,eun1,0
8596,7,1,1,2,1,eun1,4
8597,4,0,0,2,1,eun1,2
8598,4,0,0,2,2,eun1,2
8599,3,0,0,1,0,eun1,0
8600,4,1,0,0,0,eun1,0
8601,4,2,0,0,0,eun1,0
8602,2,2,0,0,0,eun1,0
8603,4,1,0,0,0,eun1,0
8604,3,0,0,1,0,eun1,0
8605,8,1,1,3,1,eun1,1
8606,1,0,0,0,0,eun1,5
8607,4,2,0,0,0,eun1,0
8608,4,2,0,0,0,eun1,0
8609,2,1,0,0,0,eun1,0
8610,11,4,1,2,1,eun1,3
